prompt,cfg,step,seed,image_name,part_id,concept_type,clip_score
"portrait of a woman in a mech suit, 1 9 8 0 anime, ghost in the shell 1 9 9 0 style, akira toriyama 1 9 8 0 style, neon genesis evangelion style, cowboy bepop style, hunter x hunter style, paprika movie ",7.0,50,1184932772,6372a2a9-d1a0-4285-a254-3085c91a491d.png,6,character,0.3314
album cover art teletubbies ,7.0,50,1432027562,5f47c66c-51d4-4f2c-a872-a68518f44adb.png,1,abstract,0.3769
"artistic digital artwork. where am i? epic beautiful scene from a dream with dramatic clouds by vincent bons, michael whelan, remedios varo and gerardo dottori. grainy and rough. interesting colour palette. beautiful light. translucent. detailed oil and water colour based on high quality render. ",7.0,50,2461516717,aae2b8dd-14cc-4025-818e-1735cc4a41b9.png,5,object,0.2744
"isometric 3 d icon of a microphone, in stock illustration style, 3 d render ",7.0,50,1302468146,9f264bc8-a25a-4655-b24b-7e6b04f96e44.png,3,object,0.2985
"cyberpunk shark, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain ",10.0,50,1301980082,e6828f95-bbbe-4105-b73e-605607013429.png,2,object,0.3502
"photograph of beautiful landscape, dreamy, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, high quality, trending on artstation, hd, 8 k, clear, sharp ",10.0,50,2925834009,67991a20-5167-4d01-b51b-0c62d3a4c6e3.png,3,scene,0.2577
"a beautiful hyperdetailed anime illustration of arsenal building city nature architecture industrial architecture unfinished building urbex by claude lorrain, at night water at dusk cosmic crystal made of glass thermal vision mercury sunlight, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,12169700,0d74cfde-b4d2-48dc-bf92-2234717025a8.png,1,scene,0.3042
"bill gates, 2 0 years old, old gold - plated frame, cinematic, ufo in the background, red wall ",7.0,50,4199196765,c03f77a2-cb7a-4959-9dd5-9b70f38f3274.png,1,object,0.328
"beautiful lee jin eun with interstellar hair, soft lighting, realistic wide angle, wonderful lips and eyes, white skin, sharp focus, 8 k high, 6 4 megapixel, insanely detailed, intricate, elegant, art by greg rutkowski and wlop ",7.0,50,939095329,edf6ddf6-2dc7-4e82-91b8-f48fe9d3c049.png,1,object,0.3845
"a beautiful hyperdetailed rendering of canyon urbex by stanley spencer, tron mercury flowers sunlight neon signs landscape infrared lightpaint elysian nature postcyberpunk, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,3456940165,ae9d1d8a-fabe-4def-acf9-36e8b2e2da39.png,1,scene,0.3062
"victo ngai shinobi sticker decal design, highly detailed, high quality, digital painting, by ross tran and studio ghibli and alphonse mucha, artgerm ",15.0,50,1984986528,fda58378-d6d2-4bc2-a263-7df26d35d06c.png,1,object,0.3412
"potrait of cross between donald trump and joe biden laughing, menacing teeth, zdzislaw beksinski, lewis jones, dariusz zawadzki, wayne barlow, 4 k, ultra - high - definition, cold hue palette ",10.4,50,1949343048,20783f8d-a3d6-43e4-b4eb-29cbb0a8ca8c.png,5,object,0.3242
"painted closeup portrait of tree man, masculine, fierce, charming, majestic, fantasy, intricate, elegant, extremely detailed digital painting, concept art, sharp focus illustration art by alphonse mucha by chuck close, charcoal on canvas ",7.0,50,2528332866,34fdbff4-06d3-4771-9e3e-86e2681ef0a8.png,1,character,0.2613
"a biomechanical cybertronic frog, large glowing orange eyes, futuristic, octane render ",7.0,50,1327137384,f88805c3-b903-4db9-834f-3b311851cee8.png,6,object,0.351
"male elf samurai wielding a longbow, 8 k, fantasy, d & d, intricate, highly detailed, smooth, artstation, digital illustration by ruan jia and mandy jurgens and artgerm and wayne barlowe and greg rutkowski and zdislav beksinski ",7.0,50,3033222627,a9a211f5-2bb6-4787-96d9-59ddf4f2509b.png,4,character,0.3268
"photo illustration comics painting of small scifi machine shop in a shipping container, scifi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation hr giger ",7.0,50,3685331424,2e3e3e6b-3ae6-47a1-8b1d-c663c382ab3f.png,3,object,0.3217
"a sky stream of white streamers in a sea of cherry petals. starry eclipse and supernova rain. shadow and light. rays of light. energetic, dynamic, lively, detailed, intricate, complex. fine art by hayao miyazaki, akira toriyama, makoto shinkai, and ohara koson. soft ambient lighting. tilt and shift lens. ",7.0,50,2692614558,3062fc9a-f096-44d5-80ee-2588be24b367.png,6,scene,0.3145
"artistic digital artwork. where am i? epic beautiful colourful scene by vincent bons, michael whelan, remedios varo and gerardo dottori. grainy and rough. interesting colour palette. beautiful light. detailed oil and water colour based on high quality render. ",7.0,50,2896407729,dcb89079-9043-480f-95d9-f543fb23b18c.png,6,object,0.2741
portrait painting by dean ellis of futuristic intricate quant robot ,6.5,50,487198430,ecc602a8-c980-4f24-852f-b933f8c4e0eb.png,6,character,0.3319
"a parade of disconnected images : a tragic supernova, a quantum nebula, a painting by giorgio de chirico, a black hole full of color. ",17.0,50,3766276140,bf8b4d69-6780-43be-bdba-4b59e550e6c6.png,4,object,0.295
"comic cover art by david mack and greg rutkowski, catwoman full body, tight fit, vivid vector colors, russian female, perfectly symmetrical facial features, hyperdetailed, bleed, spatter, india ink, bill sienkiewicz ",7.0,50,2286332225,d5bedadb-6715-4607-88da-c00142e340ca.png,4,object,0.2302
"mount epic battle gargon vrednic screenshot world of warcraft mounts worldboss fantasy comics that looks like it is from borderlands by jesper ejsing, by rhads, makoto shinkai alena aenami artworks in 4 k beeple, thomas kinkade heartstone league of legends dofus overwatch ",12.0,50,325208929,45700471-b66c-420c-8b5a-93121cf86e8f.png,1,scene,0.2566
mel gibson playing a flute on the moon with pizza and horses ,7.0,50,164655355,c000df8f-8f1a-439e-ab9d-c0013f911c33.png,5,object,0.4255
"a gorgeous woman in a space suit, astronaut, portrait, smooth, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,1648679199,c455727b-2622-4e13-9d11-539682873f5c.png,2,character,0.3452
"royal coat of arms, majestic shield and knight's helmet, intricate details ",7.0,50,2987655189,84c89bb1-a287-4125-a3dc-6f6ee4fead01.png,4,character,0.28
"a pilar, hispaniolan portrait painting of a woman holding an animal fur stole, by william etty, a portrait featured on deviantart, pre - raphaelitism, studio portrait, 1 9 2 0 s, pre - raphaelite ",7.0,50,1979261280,35fb2174-dea9-4165-9810-9ed6550062d7.png,2,character,0.3045
"photo cartoon illustration comics manga painting of small sci - fi junkshop in a shipping container, sci - fi, cyberpunk, neon, steampunk, noir, fantasy, digital painting, unreal engine, 8 k, volumetric lighting, contrast ",7.0,50,789661503,8e56b09c-8035-4c7c-9751-43589c844dbb.png,3,object,0.3174
"film still of walter white inside water bottle in the new scifi movie, 4 k ",13.0,50,1200477767,57d99068-eca5-4e42-b440-5ef19d58df20.png,4,object,0.3209
"full - length portrait by dante gabriel rossetti. an emo. short dark brown messy pixie haircut, large eyes, black eyes, antichrist eyes, slightly rounded face, pointed chin, thin lips, small nose, black tank top, black leather jacket, black knee - length skirt, black choker. ",7.0,50,816663346,b97f171b-be7f-482f-84db-ffde3e26a4ea.png,5,character,0.3119
a photo of border collie head on gray tabby cat body ,7.0,50,2319984115,492df426-710a-4b9d-8ac6-4ce4ae11a2f0.png,3,character,0.2397
"symmetry! a detailed close up portrait of a blonde young woman, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, caustic lighting, detailed and intricate environment ",7.0,50,611991356,38242eb3-e633-4de9-85a0-3b4ff36c5f3b.png,5,character,0.313
"medieval fantasy, raytraced realism, cottagecore - styled oil painting, a cute friendly dragon is surrounded by snowy brick castles fortresses, anatomically accurate quadruped, art by peter mohrbacher, and brothers hildebrandt, as a book cover illustration, high - readability, intricately detailed, elegant ",14.0,50,2375009687,2e108f33-2ec9-4d39-8779-57801eccec63.png,1,character,0.2507
a highly detailed retro minimalistic smiling happy skull with fire flame enamel pin ,12.0,50,3711647934,3bf142be-0620-4f62-970c-891d91538887.png,4,object,0.3415
"only with red, a red faceless king, in a red throne room, a red majestic kingdom but decadent, many skeletons, in the style of beksinski, parts by edward hopper, parts by michael sowa, parts by yue minjun, intricate and mindblowing composition by bosch, red by caravaggio, high quality, high details, masterpiece, red light, artstation,",5.0,50,3775901121,71a3cd33-47e5-4ce0-8f81-da0b41ff0fc9.png,6,character,0.2352
"a wholesome animation key shot of a child running in the rain with umbrella, japanese street, studio ghibli, pixar and disney animation, sharp, disney concept art watercolor illustration by mandy jurgens and alphonse mucha and alena aenami, pastel color palette, dramatic lighting ",15.0,50,491949479,66215cd4-a9ee-4d29-8017-97a2beafa35e.png,1,scene,0.367
"closeup portrait of of a police baguette raid, photograph, world press photo, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus ",7.0,50,406777829,27426e83-f272-42be-978b-d79869727853.png,6,character,0.2292
"metallic cyborg emerald tree frog made of jello, intense red glowing eyes, futuristic, octane render ",7.0,50,1594706572,6d134e56-cd76-460f-bda4-0b0b1cd3ba48.png,5,character,0.3568
"industrial spaceport on a vast desert planet with ships taking off, by ralph mcquarrie, digital painting, highly detailed ",7.0,50,3816078632,61ae901e-f375-41d0-94a1-f6f030ecc176.png,1,scene,0.3254
"3 panel scene, school girl sits in a cozy school classroom at night - dramatic cozy 3 d poster by wlop and okuda genso. wide angle lens. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4",5.0,50,987592287,88ce637d-9df2-4e2e-8d33-c78128b3facf.png,2,character,0.3193
macaw peacock nature photography ,7.0,50,2306715210,d229c174-8775-4574-8e4d-5e4dea412f6a.png,4,abstract,0.2802
casting doubt ,7.0,50,2125017248,1db68df7-4b1c-407f-a6d7-2fddaa8cdf87.png,3,abstract,0.2582
"1 9 8 0 s synthwave liminal space, miami police station interior ",7.0,50,2854269471,6f2fb6d7-3048-45ac-989e-3e6fe9c1a969.png,4,scene,0.308
"a skeleton peaking from behind an empty royal throne, detailed digital art, artstation ",7.0,50,457968285,3de35b9c-be0e-4578-a54a-7a633ca65b30.png,2,object,0.3831
"portrait of a korean girl with short hair, men's haircut, dramatic lighting, illustration by greg rutkowski, yoji shinkawa, 4 k, digital art, concept art, trending on artstation ",7.0,50,2678590259,69e3e0d2-10e9-4b35-acc4-40e9cec77d8a.png,5,character,0.3381
"photoreal portrait intricate darkwar athlete wearing a dark hoody, apocalyptic scenario, intricate malfunctioning open circuits, glittering light leaks, electromagnetic waves, blue glowing aggressive led eyes, zbrush, rhino 3 d, greeble skin, octane render, industrial design, trending on artstation, cyberpunk, dystopia tokyo ",18.0,50,2548167627,8e62f883-79ce-4b0e-a7d9-a46eed190e58.png,5,character,0.2935
"photo manga illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon monitor lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, vulcan render artstation artstation artstation artstation artstation artstation ",7.0,50,3506481270,84247197-c4cb-44ea-884e-1f283d3d8405.png,3,object,0.3601
oil painting by delacroix of a horse bored by a thunderstorm. ,7.0,50,2215633024,036c0cab-b0b5-4040-8f31-063778e51f91.png,2,object,0.377
"african - american man with powerful psychic aura, white eyes, close - up portrait, urbanpunk, alphonse mucha, rhads, ross tran, artstation, artgerm, octane render, 1 6 k ",12.0,50,1288642863,cad75e54-b00b-4419-ae61-5fdd33696296.png,2,character,0.2809
baby drinking beer and getting drunk realistic cinematic 3 5 mm ,7.0,50,1144670965,b492980f-9f07-4b67-98e7-4a8eeff18e30.png,4,object,0.3114
"legendary ancient weapon hammer, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, illusion surreal art, highly conceptual figurative art, intricate detailed illustration, controversial poster art, polish poster art 1 9 8 0, geometrical drawings, no blur ",11.0,50,3631324646,f58df448-30d1-47da-82c0-73cd6fc5ad6b.png,3,object,0.2798
"photo cartoon illustration comic manga painting of sci - fi : 6 machine shop in a shipping container, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",7.0,50,2992026296,52bac89a-a48d-4194-82aa-d4a09cccecc6.png,3,object,0.3192
a british blue shorthair cat as the mgm logo ,7.0,50,3814937244,794a56e0-551b-4428-bc6d-0b8ffcd79ce8.png,4,character,0.3079
"cyberpunk coral commando, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,129629794,cfd0e2bb-7502-423a-b7b3-db02e226f340.png,3,object,0.2923
"art by brian reedy, a beautiful black ink linocut print of the giant cactus forest baja mexico, 8 k, frostbite 3 engine, cryengine, ground level shot, dof, trending on artstation, digital art, crepuscular ray ",13.0,50,1088751462,e51fbbb6-6ad4-49c1-b232-ecbeb6539c2d.png,5,scene,0.3348
"a wholesome animation key shot of a child running in the rain holding an umbrella, japanese village, studio ghibli, pixar and disney animation, sharp, disney concept art watercolor illustration by mandy jurgens and alphonse mucha and alena aenami, pastel color palette, dramatic lighting ",15.0,50,2935312957,d194850f-0ef8-415d-b43b-b859826949d1.png,1,scene,0.3343
"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",12.8,50,508467963,36ffb312-a7b2-4801-b5c0-e85297bd6b95.png,2,object,0.3202
a photo of a snow owl! and grizzly bear hybrid! ,8.5,50,1131497969,5569b6f5-ca48-4ec8-b4c5-17dcf1888fb0.png,2,object,0.3097
"portrait of beautiful long haired fluffy white tabby striped wolf with flowing fur wearing renaissance robes with lace collar and headdress with tribal peacock feathers and flowers, detailed painting 4 k ",7.0,50,2561411891,59f3e8ec-1d50-439e-9079-0a3b04fe9379.png,4,character,0.2942
